north_count,south_count,east_count,west_count,avg_speed,queue_length,time_of_day,congestion_score
11,1,10,22,51.83068675006127,5,1.8887442046895773,0.11562842909908327
31,26,15,17,46.47762516883978,8,12.65546149541744,0.24228657082258914
21,59,33,45,36.76987529342367,32,9.66685281711588,0.4174880900761197
20,36,24,33,41.75657542023355,14,14.131446483749357,0.28964298102352154
20,27,18,25,47.78487071414639,7,2.1413320333737262,0.13680454035879372
54,68,50,43,33.78856573253747,44,10.343593508334202,0.5970594375645124
9,4,26,10,54.62734483772136,5,4.194881161083791,0.04230524494537109
29,29,22,48,34.67256626695217,33,23.690402062178798,0.39320375986471606
16,37,25,20,43.69290902962058,15,13.467605098444185,0.3442175540136323
45,29,35,24,41.69259932970515,22,16.498484662580815,0.3415035700110207
62,63,42,58,31.6402191685196,50,7.810038736382587,0.7694187827325927
0,23,12,10,55.20369335093408,6,2.2737339547042597,0.07858232462118359
36,27,19,40,38.6768884501048,22,23.42090070680488,0.37980269109057324
27,33,23,20,46.47938838880548,21,6.870216849196397,0.34086386451501227
47,49,40,34,47.91589918081716,28,10.171396444165781,0.414962643011507
44,39,18,26,41.2178429096937,25,15.5967341208618,0.3380291173291522
5,13,30,22,43.391655157099784,14,0.5927351444666709,0.267144597903339
81,71,60,53,32.74779777699912,50,19.446219132414885,0.6126571206608492
26,50,26,22,44.24269186732542,24,12.877876560686886,0.3475328408204191
30,28,20,20,44.86230264943235,19,6.6772124896517315,0.32607609937893756
9,13,0,3,60.0,3,1.478591647019262,0.027564092303351093
5,0,16,3,41.067410241305,9,3.8999619713865945,0.07053271407156667
19,30,22,28,45.04096634548807,16,21.480812612482485,0.2579486919334571
34,29,27,23,37.23770598580273,30,16.464581374461385,0.44651675544654285
41,29,17,33,52.79248883424299,14,5.997641319285356,0.15074907387872122
13,0,12,6,52.99554387689273,3,1.5744183586807088,0.08953458903393402
79,70,59,47,20.801475001711353,50,16.57476749727927,0.750684018170856
25,21,11,37,39.795918250917914,21,13.737785423226363,0.33010762550107015
80,84,58,67,29.51983365132677,50,9.70846858699764,0.6932007413443806
78,65,68,71,34.77864722873354,50,8.726674780561531,0.7926668628446146
38,36,29,22,43.32753338548117,24,5.203542622298599,0.35979393269492654
30,36,28,41,43.28812790965692,29,16.070670156900423,0.41702443179632454
35,24,24,31,42.75412736408375,20,23.29603266705289,0.3389122514323034
5,2,9,15,60.0,3,4.21716590008382,0.008660189110737793
36,27,20,7,45.1963856737639,20,14.33079888037208,0.3535753100284736
59,68,69,58,23.516252527625856,50,10.180441337903428,0.5933442389828087
26,20,24,30,44.9613265178395,15,10.720529321871958,0.271826063149164
23,27,20,27,51.179274303998326,6,6.099534723067546,0.22442272541790648
65,33,39,20,43.93292806348485,28,19.803237015874057,0.41410898052944156
36,18,34,3,41.93642900511282,17,11.646134499533787,0.30851761805062067
19,28,25,26,46.98586784807475,17,13.041740452758338,0.23670935269840057
16,24,22,27,35.880406877279775,24,7.314261907135818,0.35772406165281956
0,5,1,15,51.33199858169938,2,4.363403176006794,0.0868235068173766
0,29,1,13,52.71555517224914,3,2.0618493168676917,0.06274586709652928
57,51,62,56,26.833792709304085,50,17.13885938219798,0.7633675510887858
1,10,24,10,54.44050069498842,6,4.709622760508535,0.19508437753782054
57,64,56,53,38.05605510361617,41,16.561808500531146,0.5891925571580184
55,42,52,36,38.33536058570414,35,9.369034705126893,0.47865670958549955
60,66,59,49,39.0000670625823,42,9.978595223751636,0.5929507880068355
37,15,13,26,46.30953266780291,12,11.260259906226521,0.2545934734014036
54,62,66,64,27.914462435940834,50,8.825004195061037,0.7129097873197497
1,0,2,10,60.0,4,2.414879453342162,0.06719007685946032
20,27,26,29,54.17186766117293,7,7.431163440068299,0.18923273030788842
34,17,17,13,52.651459851171474,14,15.929624656654521,0.20521108079758305
28,33,10,32,51.8181939919524,12,15.978825635252903,0.14192438999159984
47,44,20,28,41.80655967077117,30,6.869383373759865,0.5078082297143369
23,32,27,45,38.178254700004324,28,11.042463037384511,0.3578714146949481
0,5,6,6,60.0,0,4.6427334722864995,0.007271631350074283
32,24,31,30,43.349651046477405,17,5.048929956716059,0.24610835380605695
6,5,9,11,55.94151864597838,2,0.5531301217585778,0.07637442416086859
35,27,26,24,37.099832580004424,30,21.52191719778587,0.5021227839021132
29,30,20,25,57.69539170090796,17,5.056959961797749,0.22286122548740783
28,34,41,21,48.62504698215663,21,5.46081304647512,0.25417521110273006
23,22,40,30,52.66300326627313,22,6.710434383483164,0.32633913059740693
3,17,7,0,60.0,0,3.057793720690296,0.08811411863251974
14,27,13,47,47.81773319118862,26,15.342309196352709,0.28705107949615016
18,6,8,4,44.374629709035304,1,1.8034308762620777,0.17797731612843717
16,17,0,0,56.09215122636007,1,3.2208582318324064,0.08247532802113008
39,8,13,23,46.13392964098522,17,15.474161438162229,0.32217356067134517
68,47,69,69,35.330485829780315,50,8.151854891554626,0.6609450750422899
61,71,49,62,33.0994742617823,50,16.990747840828536,0.761010589205644
34,30,21,25,47.996027233210945,9,13.378193872083408,0.2533453204331867
20,44,32,22,40.11343056592481,19,6.1445081534763135,0.3661503375968741
41,18,28,16,42.43533260591823,20,15.619870811743873,0.2744473856522697
0,7,8,2,49.45856235254787,0,2.7905683270291357,0.05848172534115509
25,26,39,28,39.82249802753687,12,12.87384919392073,0.32923876296071547
57,77,52,39,31.506748129538988,50,10.491554521080833,0.6882906399391436
42,8,27,33,41.96745079386261,29,6.428965987618579,0.40079314972493696
40,27,37,29,44.86461066942731,19,14.496119945748003,0.4147533720027373
35,37,17,22,49.730922207335674,15,20.91200621616678,0.19629908756896278
49,22,23,25,47.0188882882524,21,23.97371279431384,0.31705457613004684
30,29,31,18,56.30151075474152,13,14.586306449842187,0.17710798737578154
73,67,46,57,28.325342226964736,50,9.712940983900083,0.6776864459004192
14,33,26,9,55.97375604406946,14,5.4049704051888385,0.224258186735585
26,19,22,33,54.00243278967342,4,6.170306145482682,0.031544383544055615
31,25,17,23,40.8786848806247,10,11.506919475594376,0.15997912246004042
36,50,47,23,42.74377352253726,22,8.814664830737023,0.3748810945310041
32,37,32,33,51.69320329129474,18,21.931548542998662,0.3037945065401149
36,57,51,43,34.36907867512522,45,8.839091223737029,0.5219824550347286
68,59,58,48,25.923202530691317,50,8.962670187490453,0.6708899466162078
54,59,45,45,36.655981715718404,35,9.204828298415446,0.5159522682461067
22,38,25,21,47.81849608466559,17,20.078885048823793,0.3354359838406151
37,32,18,30,57.96926988903853,5,15.618919700325645,0.17932151978207056
44,18,31,24,51.17848126579547,16,14.740052407653424,0.24896942495213462
77,57,49,53,33.642794623062144,50,8.019432537212692,0.6460653168657725
21,30,21,22,43.672124754429284,10,19.629700243978547,0.26608438635373355
13,0,0,15,47.90579689629569,5,0.9207326725368272,0.07084149732598427
27,37,26,20,53.0833568045172,13,20.899132136114716,0.21827335738386
41,20,22,24,48.91073258800547,2,12.305997595054311,0.17959543098896938
51,38,44,33,38.84388157800848,26,9.558005636721909,0.418618211828977
15,46,19,35,45.722844422700376,16,11.932014737224456,0.3003221681403442
27,24,18,20,52.22066767556261,16,16.017972732811945,0.19237939310502095
3,14,13,22,50.032484277569445,5,0.30637023642953665,0.1925885254654241
22,35,23,44,31.715375841531575,33,20.917244554997946,0.5343815933892699
26,44,47,30,38.023410259873195,39,10.721748607473428,0.6037410111029347
55,46,48,38,35.972060478223334,36,8.231196472801876,0.6038652140260048
18,11,9,0,49.444095620726294,8,3.3178935752173704,0.16326142800477367
24,28,35,34,44.71855366911962,23,10.54716898460261,0.3512073451457157
42,53,33,27,51.98452675779493,22,11.911746510825093,0.3957919396483076
32,29,42,41,41.637327246629546,21,9.687520667843467,0.38767883393281505
21,28,49,29,36.433770012477595,23,16.28784225184553,0.2809621436862903
75,54,54,38,33.289761569945746,42,10.101516690221423,0.6212852278345614
18,28,16,23,50.44912658724133,10,23.07402186831776,0.16420704204247324
42,15,22,17,47.759157748968065,16,14.382660427766204,0.19054371134764186
58,39,34,51,30.302923201819773,45,19.379470455645816,0.6570159208643626
4,0,0,9,60.0,3,2.6245416746274923,0.0
67,67,72,58,38.80586821225268,50,9.534991030701736,0.6568577153703062
57,49,52,36,42.1273514681924,27,8.084344834731665,0.4776540190528656
43,12,11,33,53.18179318140607,10,13.667577315278203,0.18370062551976152
27,44,24,11,39.50827786395909,27,20.666724481474215,0.31072610645849175
9,27,3,0,52.43550324921365,4,1.88011722628816,0.07289055072756881
6,11,28,12,48.102761588967056,12,1.7417951530730589,0.1896612631958918
18,34,6,29,48.42165472436181,11,20.407624995782374,0.12416864207833107
31,30,19,28,50.57757864325835,19,5.108402064920578,0.22335272509986
28,23,20,12,53.28550143946977,11,16.050078106795528,0.17976881773526987
11,11,19,33,51.40442171044571,9,13.029075176659324,0.15706612223469232
41,19,27,27,40.43910902012742,21,19.989446277293506,0.31700851246626277
5,3,10,4,60.0,0,3.0021338360736847,0.003978575768981942
3,16,4,15,57.931636890197524,10,3.1147911773426706,0.19293478401475067
33,27,24,21,30.92277327680096,28,13.363640646679382,0.43618357254941637
24,29,17,35,48.70686687317046,15,22.7130876806009,0.21414604561232967
52,50,35,44,31.14045722895414,46,9.959946200898102,0.6029377959629342
65,52,46,46,32.3639914616023,49,7.846610406112679,0.6328269295623499
33,24,29,31,40.19283459140947,25,14.56054375674926,0.34555214685299074
25,34,10,11,50.80201770660483,7,22.330766413080745,0.1610109692638464
19,18,19,21,52.02035664173642,12,20.08626798827097,0.20649929892806532
22,33,22,22,49.49106979541929,11,23.89160665759728,0.1908429954717067
17,0,4,2,57.9922566320926,0,0.5416459968570502,0.0
6,0,3,8,58.970637198641114,1,2.7085954731062936,0.0
35,22,4,22,47.04293873140755,16,14.627226320798929,0.18270225095302928
27,31,33,32,45.40653620314063,23,19.693834544012393,0.33172546703039263
20,32,24,27,50.88222455513373,2,6.845864215362397,0.156116478206408
35,21,47,19,44.825645717766626,20,5.74106611282125,0.3353652695561176
51,45,55,52,34.7491425646116,44,18.887419185148822,0.5549324999190727
0,16,6,0,52.352259943293106,1,1.3531644924775579,0.06139620569874117
56,69,50,48,34.99842187449121,44,8.865183541982042,0.6813842873328463
20,28,20,23,54.03457366347429,17,12.139421342215915,0.2362487651541145
38,33,31,29,48.03267506678037,16,13.448368184407762,0.227116635902963
73,53,50,57,29.68829628026608,50,17.486763763026644,0.6705237019421012
59,59,35,46,40.60087144882414,29,8.516297362335798,0.46833819653030206
40,35,40,20,43.52700545757121,16,14.704424272190572,0.30821438814535435
26,27,27,20,39.67267657587082,19,14.049010146982951,0.2752414698006345
36,29,31,5,52.04554479647469,17,13.14278641568993,0.2374905279798842
40,27,22,13,42.18173319092064,18,15.371599035413093,0.3074789911187369
21,43,34,38,39.54638838972967,24,6.226780105633831,0.40748748535099505
8,10,1,6,56.76227083519043,3,2.0315700860310955,0.16133337015676202
9,15,18,5,56.16702947796297,7,2.8625201289538422,0.13845016463335855
11,30,21,31,52.250200193356825,16,5.389977183693626,0.24613709762305686
33,29,38,28,35.41967389998624,34,12.004750452546846,0.4275074763488378
22,48,35,27,45.81829687531865,19,20.17062601310448,0.3593877867237799
72,58,48,48,24.06237522280339,50,16.83104021012122,0.6691819728379743
40,50,58,39,37.32366098831456,42,18.936974500849132,0.5398864438661823
59,76,47,52,30.524691408114588,50,8.423414974226194,0.7439222190835876
53,65,57,51,21.080749485899933,50,9.711689799565203,0.6472249324934446
43,64,41,49,46.322237963026495,33,9.448365263774708,0.4519744101853966
7,0,14,14,45.60407679731556,13,4.604956425708036,0.1454424398325261
10,28,8,0,55.00519355421426,3,1.4691997954457285,0.09696435263447259
40,27,21,18,45.26049984208216,2,14.181986227853443,0.15001640953476195
30,30,32,22,44.46831794455724,11,23.741200402094066,0.2316065720807859
15,17,16,0,44.99887766416689,3,4.003912918806308,0.15806336466988996
16,9,13,5,57.28151672935188,1,1.1204356775825701,0.09537884485621481
67,64,55,73,39.42709612515712,50,18.708760363774392,0.7005360304979481
36,30,27,39,43.00301740113938,27,6.062064160433381,0.41245159047240487
27,26,29,14,49.34422733640211,23,19.91145132847028,0.23093311894024482
52,65,58,49,31.61895342864476,50,16.89448000882837,0.6940631259521395
45,23,31,22,49.480051049130765,20,22.69616488921931,0.2885548405288345
60,41,48,38,41.46436823384417,33,9.814253658160128,0.5131931781797416
29,35,21,14,40.86581725836117,11,15.88727614681522,0.19245141858389128
36,42,33,24,38.142174093224554,18,11.156514739518496,0.30782577806974654
33,22,29,18,43.18714072412207,15,15.134128735405044,0.23991773395462596
21,24,28,14,49.68171723539429,4,10.790373744185697,0.2663157230986076
5,8,5,1,60.0,9,4.527173914177796,0.0988754262467498
43,30,32,34,30.330335499532787,33,12.189537984081142,0.45397723964780134
29,10,8,20,53.84973677756667,9,12.686020834498617,0.1344144536901106
66,58,51,47,40.01824202605826,46,19.454492358243865,0.5428436132494237
69,74,44,47,29.033208007597924,50,17.65249693904595,0.6595999851988883
29,43,21,33,43.84999260302253,13,15.930998974594658,0.2890710642459955
2,28,7,0,60.0,2,2.721290293261741,0.02728420948127064
72,77,51,64,30.822983133733675,50,17.29479097592916,0.7201473631183983
24,24,22,26,46.262933912202534,18,12.007323752508356,0.26945155691153433
16,32,15,32,50.1633281109274,14,21.45838886654782,0.20424402526706298
38,35,28,29,27.96700790093886,33,22.076902419133027,0.38850046941230726
7,6,15,23,55.55785762609069,6,1.323758174442851,0.09154369347638507
0,12,33,20,51.96722508777827,8,19.695397448507492,0.11472438756919522
10,16,10,0,60.0,0,0.9047373701440948,0.02713367942954157
61,54,44,43,42.97154239731222,32,8.812071016680544,0.5484517061288315
49,36,16,27,43.15921185119767,17,13.015199414905899,0.34819938146570684
4,0,0,13,60.0,4,3.5544191670510585,0.012671701903178626
64,47,42,56,30.12110507179907,50,17.911531501657844,0.6327770085500225
16,13,3,3,55.67462110076216,0,0.20051290013132572,0.054883342787282026
1,13,25,20,59.03791646924427,15,4.046377162416884,0.1269035881679989
33,37,30,26,45.348207379245686,26,13.939123916483418,0.4108216097598173
69,70,64,59,30.56003141970973,50,17.145301488895015,0.7580428760594459
23,31,27,24,46.941548597091504,16,21.999434464653987,0.21542922937356593
44,53,37,51,33.66855421777463,36,16.931919646430973,0.6048249184481662
23,33,26,17,46.60876374764955,12,16.122702486116783,0.27772080000493704
60,65,55,53,28.276421158270782,49,9.464187512415943,0.674930151272389
8,0,15,8,53.6656627581203,0,0.03082621264323393,0.09410065589832067
2,26,8,0,60.0,3,2.8838222096549266,0.03523161699766392
27,28,31,4,44.62695136270846,17,12.82930907414494,0.2466811688594718
11,29,21,25,43.03083069980438,11,16.203117260266072,0.19239367575598681
61,68,47,49,41.476729438086664,39,10.018758813515099,0.6460274578526308
71,77,72,60,24.417707952603926,50,17.536296276681366,0.6970920297025852
46,15,20,24,52.9246277651126,22,12.52469508797229,0.24189507819790515
10,0,0,0,60.0,4,1.780228694263493,0.0545535702313467
0,0,0,2,60.0,1,4.608390023230772,0.0
46,25,27,20,49.96795922749169,15,20.15995735785463,0.1929927363566028
48,50,36,36,36.42047815351246,39,17.39790591898655,0.4993579797365919
18,35,36,21,40.819789820547626,14,21.47428768829988,0.19809379053469545
8,8,19,4,56.612787596765166,8,2.8213739789024777,0.12483246701763077
39,32,28,16,55.78441182849932,24,23.765340830761772,0.36371075115887747
18,13,19,56,38.23072675619054,17,5.025761134798406,0.4928181387503999
0,7,20,0,59.955596433130495,0,0.28271703087940825,0.07244299189447839
48,42,34,28,38.91815284959885,26,23.9381505372853,0.4364274819238647
32,34,19,22,37.743147380472806,21,6.745773250682715,0.4322444957419191
25,22,28,18,48.025417136445576,23,16.032466860301437,0.29205274733350034
8,11,10,12,52.453187550724294,2,4.240375540231325,0.18400538510911313
32,43,29,33,39.29619350162576,23,13.925484772779402,0.4203377377483935
28,35,26,26,45.55139308559037,5,21.696839674909423,0.24032789629832488
70,63,47,48,31.35844891530511,50,7.684348018282527,0.6780367180895372
30,22,48,26,32.91224799065847,21,16.08609542506462,0.3760489456333581
15,5,11,5,60.0,6,4.509686131161996,0.10125133958138799
30,29,19,30,54.072820261142446,15,14.995089569249405,0.2647730638542271
67,86,53,47,36.39948100915761,50,8.074808443620244,0.6500767324707674
38,20,40,14,46.14401922776926,25,5.06899820611084,0.31655979655249694
70,64,48,60,30.494463500618938,50,7.516369216887243,0.6774208881850389
0,14,0,0,60.0,3,4.292185644187184,0.06373486255014774
29,37,25,22,54.64846548417067,15,21.64598658810919,0.2572865544525091
68,45,38,29,44.33834608523428,27,9.532485271611092,0.3707917408694827
25,26,36,23,46.57420936399125,15,5.886703319384816,0.31880530747379215
34,49,38,20,43.6109392383936,24,10.76178818438239,0.37279470904954176
69,54,46,55,37.184632380918224,50,7.692868003355893,0.783041571218864
50,57,58,65,29.452569582311057,50,17.866062091519822,0.6259175211752629
26,39,24,16,48.75666683502886,17,23.309277885251866,0.31475444312001777
14,31,19,18,43.85126219642003,16,10.512807760743524,0.26801663788227154
31,16,40,20,38.567321906687496,21,20.66480159933377,0.3800309745605921
33,39,41,23,40.69004018213961,16,13.580713765430868,0.2867015865381001
13,3,9,12,53.29004224621619,14,3.7736559622616035,0.11950314199041781
87,67,55,51,25.373004446112397,50,16.574945809952197,0.7190418358934481
30,56,17,22,44.44780884178782,23,12.322427931019682,0.28013367880264317
18,27,31,23,50.43398689427655,15,15.614556558050483,0.23808282923477064
21,30,36,21,46.13484107407807,5,21.352497901719957,0.19351334714839802
22,39,27,29,47.8671652263653,18,10.570429695745105,0.3370415141288092
32,20,34,23,46.93807979791413,8,21.628262957216535,0.2367836633278388
95,77,59,47,28.488576935901225,50,18.01605634275972,0.7359403274267416
29,39,21,14,42.304623697496424,21,11.726518221071634,0.2590130946759102
43,43,28,24,47.59700267869535,23,14.477331255791128,0.3323651559811927
68,76,42,72,30.387220024398772,50,7.813947180456275,0.7367330329666414
18,18,22,29,45.081097935148186,8,23.60633519373058,0.3080951841459112
21,34,32,32,45.79787751025181,18,16.016427913209505,0.2743638976859592
0,0,0,5,55.58317326947016,0,1.0523244599191175,0.0028988689191071434
65,78,46,55,36.45897167671708,50,7.83892573795221,0.7241923859740627
34,40,24,26,35.713811148696024,29,14.95954641021738,0.4459623794583477
0,8,0,5,55.139927050512284,2,1.3519986671817552,0.0007413817674077061
12,6,1,5,60.0,7,0.5732205916594264,0.04906243970087026
40,29,9,33,48.66431915001696,20,10.800581748667263,0.27871884876725955
52,55,52,46,39.803983504121454,40,7.98456431262408,0.5617276484443238
39,39,34,24,36.42991909255727,21,10.519166592795981,0.38466588274024877
10,26,13,37,44.227140384225684,9,6.304639437120124,0.26697157807762417
0,25,5,7,60.0,7,3.953225926631542,0.14707948264500392
63,56,45,31,40.384303655983345,31,16.539440567528104,0.45105838452340014
25,42,29,18,41.58475701463753,18,12.349706790427213,0.21842978290059273
29,0,18,0,60.0,11,4.803701069984804,0.12581190486210841
72,67,53,65,28.15400443329766,50,7.6701462302399595,0.7856665731620162
19,39,36,35,42.073123563315185,24,14.203389783919821,0.33263352134576313
22,9,19,11,45.448167502809795,9,1.7335043585394683,0.20135494584239738
17,11,0,8,58.49154185685692,9,3.538872222388309,0.011833839848968408
20,15,13,18,53.682477661440174,12,1.7578944985773628,0.18246623875127857
44,71,36,44,34.050582464253935,45,19.495615985138855,0.6139894923623069
64,49,56,57,29.184345766829047,46,18.05782159708822,0.6465951404810957
56,75,49,57,27.544726744917085,50,18.07951036510217,0.8953281632917874
28,41,35,29,35.85128637966775,25,17.191808243424674,0.3713621329042093
37,38,20,21,50.60961123352094,14,16.06525016807686,0.19241609358876965
25,25,18,28,54.47619034862261,15,11.4478059690762,0.2699680295710546
20,35,32,27,33.08528347229273,27,15.414675924170758,0.37575291780534237
0,11,9,2,56.676027534405414,7,0.9206773149113916,0.1673313048591627
31,23,30,21,47.908166923775546,16,14.91514614376283,0.2486924612230982
59,53,47,53,37.2050299840393,39,18.669064932885053,0.5658591571276799
25,28,23,32,44.24353543573858,14,12.008600649225365,0.2546708481649743
48,38,49,47,36.35806574899855,49,8.580319882253686,0.5416593132074254
37,34,19,37,45.37459676961523,27,6.658241635223499,0.3275574940137101
5,44,22,34,47.605993455194636,16,15.427249203889978,0.2268648283835681
72,53,63,51,34.056340874235694,45,16.62722876711781,0.653636751094089
34,36,29,31,37.85874478646797,26,20.903222396701022,0.40248557170154264
48,63,60,73,23.165571532301712,50,8.216017979063778,0.7372814179722804
30,42,22,35,41.87213053360939,26,18.474535377254053,0.31201041574459315
35,50,37,29,33.52523893904429,37,13.47253978054411,0.4539393733510133
18,41,33,11,59.92482627750613,19,21.188075776273898,0.24486346786224986
45,42,33,30,36.40689702908377,28,12.667490599094897,0.4117596443223759
51,30,13,32,49.024100741043604,17,12.423115881551213,0.32956606646206194
34,14,21,24,56.01071166352804,18,13.869049954581818,0.22055051199476072
70,73,57,57,29.16121484851928,50,17.983568523418427,0.6383863907549907
27,28,27,25,42.72120326074414,22,23.152571491883062,0.2771204298715628
0,15,19,0,56.52878010202321,9,1.7655205011783757,0.1891845663103351
6,3,10,5,50.11238972295602,3,1.2824304573844119,0.1332043287287227
25,43,35,24,36.84531564346311,26,22.501208097776125,0.33929613087234434
23,23,37,31,55.74943593120712,15,12.717015012436946,0.26593949118143884
33,37,31,6,38.380593198338104,23,14.757672349606466,0.345990258257573
31,22,27,26,37.670581309516855,9,11.578166438273492,0.3313976062244126
17,9,19,1,57.75176238359692,13,2.2477788625793877,0.14032873662655426
69,60,50,61,26.938272032844583,50,18.434145082047998,0.6641121120381335
65,60,56,66,35.48645551160488,46,17.933391482126083,0.6794918420231748
30,19,38,20,29.048084912074085,22,7.480879715827488,0.31301433199167766
35,35,27,14,45.60133163862158,18,7.34974188548161,0.3136472122621667
29,36,30,12,39.878965611238364,19,20.108193141732443,0.2997331339582071
26,8,16,8,42.703519976766586,7,1.7365741857918389,0.17163278746929367
5,23,22,34,42.16718142450482,14,21.14652356055758,0.1960945838969618
36,34,50,11,35.70482635001084,27,6.159880557501946,0.4192422456300671
38,39,16,30,42.944992251308605,19,14.231633946131854,0.3073218416668007
17,28,10,19,47.833837504286805,8,22.463860296042665,0.19596470240585917
48,25,31,24,46.8219185481333,25,16.274940036879514,0.31994875392325994
55,42,41,56,25.930797462212944,48,9.946315499208879,0.6096737599154
64,67,56,51,32.423648694683976,50,16.548821013729963,0.7648110157767396
62,69,52,52,35.46811691504217,50,8.255511271592884,0.7204047509589663
38,44,29,20,49.17234880507291,22,6.654201992380467,0.31504467098451117
31,32,15,22,50.86248056467522,18,23.920398670432313,0.291066016766737
59,44,43,47,37.605538110783385,40,18.018965548314906,0.47862683089011204
38,25,34,23,41.63679397845942,20,15.473279457163624,0.4139957884190321
80,82,55,42,33.16781621942113,50,8.526951437263651,0.7200460648619206
6,11,2,3,60.0,3,1.1798598997211558,0.08751616829252176
0,0,5,13,56.31020625067211,2,0.7453650248437347,0.03646196608506778
19,49,29,26,38.51427852533486,26,13.300350130771172,0.421511537859313
81,59,55,65,22.49978740185679,50,18.288785304937225,0.7170807935701008
27,26,38,27,37.85534175792356,22,12.897100570652523,0.4247090913548306
24,35,19,13,44.31568168739621,13,20.17884172653875,0.2693224515933775
11,6,0,3,60.0,0,0.8022367942373192,0.0
62,56,40,41,40.03529635826777,40,8.802049834222561,0.4589948810319192
27,30,34,4,45.510595784731784,16,5.689689388180273,0.23878560819808745
37,40,15,33,41.91574514293359,28,10.73455123577093,0.37652209860423796
0,25,0,28,49.92781918341384,19,1.7370334366589395,0.26248940206046145
12,33,31,19,42.89663566112324,15,22.89915939770574,0.2749275823720274
45,23,39,26,38.16256700841008,29,5.358129625664662,0.30721522853279626
18,31,42,17,53.762891076677846,16,22.135386611606034,0.26831076794774017
60,94,61,64,22.434842798712385,50,10.221435720880363,0.8502361689248548
26,38,0,34,47.30479917249731,15,23.65257919812523,0.30989533055165885
29,43,23,29,30.806580931495617,27,13.297401203045059,0.40343899794214283
25,38,35,33,38.96485839841725,23,22.33998874021938,0.3356729051466209
1,13,0,15,51.295280026539174,3,0.12837572866134828,0.12339838099128272
48,63,48,66,35.00086516540065,49,17.957731348341603,0.682702895466094
37,44,27,27,47.936625267010044,16,21.67321567446037,0.2931408524029957
0,0,17,0,60.0,0,3.353293607494898,0.0
11,17,2,4,48.248575882172695,0,2.3070204415716358,0.0873901450402266
70,73,66,55,33.46943811430323,50,10.189742572462933,0.7029706954479353
36,21,31,22,43.234241821395486,18,22.40829374719044,0.2580360932711424
32,33,23,13,42.264897915096164,25,13.01727744457053,0.40433061522969804
19,35,31,24,47.974000193527345,20,12.658955129321573,0.28165200273698704
4,0,15,8,60.0,3,3.387026839183725,0.030214253821747066
0,7,17,0,58.448026413669474,0,0.018948266237250877,0.1091130415837542
40,69,59,46,25.87249908048161,50,19.443362177891068,0.6591910998671561
8,21,0,0,59.62514612355955,0,2.1017895116697174,0.0
22,36,29,26,52.69187192325137,21,15.212395649647775,0.2532118507338388
31,29,25,18,40.791493439661366,19,21.950794908364596,0.34513257036668954
28,39,28,27,45.057798251984295,26,5.007645915802344,0.3430052991652933
18,21,25,29,47.036994277839284,22,15.96654806968586,0.19234595944244723
0,18,10,15,55.31141689301148,5,1.888765840980227,0.13789495721581616
26,29,25,39,38.708974301172645,27,14.490123452102711,0.46772706339843945
0,21,3,11,50.14335631194892,11,3.934361302876866,0.12658219252639327
77,63,58,56,31.007807863145942,50,17.66288545236427,0.7458621722712838
43,47,32,32,44.37089912798025,28,7.229551075053797,0.4865297952412395
37,42,23,12,48.43596944618442,28,11.12138421131151,0.27518621206139476
33,33,21,21,51.454591711033416,5,14.38633300866292,0.12973079012702335
9,11,9,3,52.85845637837927,0,4.11056185598975,0.09028084385431967
49,77,53,43,40.90211548367009,40,17.799307646822903,0.5307460164301354
38,51,19,23,37.51269157398126,25,7.263368175283549,0.405823295847771
43,26,22,41,47.04335476579028,5,15.896924637906084,0.20838231470394117
0,1,0,1,60.0,0,3.7987932167849676,0.029215513830233977
54,68,48,49,32.77975322657507,45,16.514823820952408,0.621553126546096
0,0,1,0,60.0,6,3.0765137474510817,0.09520466572460057
63,41,67,49,38.45387666152554,48,10.208555910479607,0.7203646360342678
17,22,29,17,52.406223003702465,14,5.932945769733044,0.20212760910390562
46,53,47,35,35.02095572403902,45,17.961005986276383,0.6876738513814069
34,19,26,36,55.54043490370494,21,6.288840108164989,0.34946316225740726
33,17,32,21,44.281503643025474,27,21.16121535348951,0.3732452776786538
32,25,12,18,49.61396249824899,16,21.40368507375871,0.26192546465569455
0,23,8,11,59.83171440676901,6,4.71459156534686,0.09101318888015872
30,26,23,25,44.45105748564445,21,14.732302680185382,0.22977232388024577
15,20,17,21,50.43285671001027,5,2.1052234012791438,0.16386772648651746
58,60,39,51,24.27606002336852,50,9.3968903904391,0.73038317197939
60,65,43,52,35.428921509830275,43,17.119721508030533,0.5814331719457849
29,28,35,15,53.74416598979969,18,15.82615792439799,0.1792335413651039
33,34,24,24,48.03170937169273,15,14.992816065758591,0.30839070633703064
19,32,24,30,46.06684742510244,5,6.780980727898646,0.2957311414613729
60,53,48,39,37.597112920323355,46,9.072598786425647,0.6310013516070694
13,14,3,5,60.0,0,2.4707074728068683,0.03507580932725773
58,73,58,45,32.08780290764054,49,17.256547690406425,0.6732836952734985
15,32,34,24,54.66817572730731,18,12.093331122990564,0.22549691175348643
43,29,43,28,43.65970646194183,26,17.01037517629571,0.41616554217734264
20,18,25,18,49.26388182669513,18,5.974644595124946,0.3023579400998074
75,61,65,48,32.8689541982408,50,7.786517487241589,0.712899445268333
62,70,69,54,30.723081184960197,50,8.021168094242752,0.699811581098953
11,4,0,8,55.877912943400005,1,0.6178178339331888,0.08797062505421667
